codPostalOcurrencia,año,mes,cant_codpostal
01070000,2023.0,2,1
01070000,2023.0,3,5
01070000,2023.0,4,1
01071000,2022.0,1,5
01071000,2022.0,2,3
01071000,2022.0,3,3
01071000,2022.0,4,4
01071000,2022.0,5,5
01071000,2022.0,6,1
01071000,2022.0,7,1
01071000,2022.0,8,2
01071000,2022.0,9,2
01071000,2022.0,10,2
01071000,2022.0,11,7
01071000,2022.0,12,2
01071000,2023.0,1,4
01071000,2023.0,2,3
01071000,2023.0,3,6
01072000,2022.0,1,2
01072000,2022.0,2,3
01072000,2022.0,3,1
01072000,2022.0,4,4
01072000,2022.0,5,3
01072000,2022.0,6,2
01072000,2022.0,7,1
01072000,2022.0,8,1
01072000,2022.0,10,3
01072000,2022.0,11,3
01072000,2022.0,12,3
01072000,2023.0,1,1
01072000,2023.0,2,1
01072000,2023.0,3,3
01072000,2023.0,4,2
01073000,2022.0,1,40
01073000,2022.0,2,19
01073000,2022.0,3,16
01073000,2022.0,4,19
01073000,2022.0,5,23
01073000,2022.0,6,18
01073000,2022.0,7,19
01073000,2022.0,8,15
01073000,2022.0,9,19
01073000,2022.0,10,12
01073000,2022.0,11,16
01073000,2022.0,12,29
01073000,2023.0,1,13
01073000,2023.0,2,14
01073000,2023.0,3,9
01073000,2023.0,4,3
01074000,2022.0,1,2
01074000,2022.0,2,3
01074000,2022.0,3,1
01074000,2022.0,5,3
01074000,2022.0,6,1
01074000,2022.0,7,2
01074000,2022.0,8,4
01074000,2022.0,9,3
01074000,2022.0,11,4
01074000,2022.0,12,2
01074000,2023.0,2,1
01074000,2023.0,3,4
01074000,2023.0,4,3
01075000,2022.0,1,5
01075000,2022.0,2,2
01075000,2022.0,3,1
01075000,2022.0,4,1
01075000,2022.0,5,1
01075000,2022.0,6,1
01075000,2022.0,7,2
01075000,2022.0,8,3
01075000,2022.0,9,5
01075000,2022.0,10,1
01075000,2022.0,11,3
01075000,2022.0,12,1
01075000,2023.0,2,2
01075000,2023.0,3,2
01075000,2023.0,4,1
01076000,2022.0,2,1
01076000,2022.0,3,2
01076000,2022.0,4,1
01076000,2022.0,5,5
01076000,2022.0,6,4
01076000,2022.0,7,1
01076000,2022.0,8,2
01076000,2022.0,9,4
01076000,2022.0,10,2
01076000,2022.0,11,2
01076000,2022.0,12,2
01076000,2023.0,2,1
01076000,2023.0,3,3
01076000,2023.0,4,1
01077000,2022.0,4,1
01077000,2022.0,5,1
01077000,2022.0,8,2
01077000,2022.0,9,1
01077000,2022.0,10,2
01077000,2022.0,11,1
01077000,2023.0,1,2
01077000,2023.0,3,1
01077000,2023.0,4,1
01078000,2022.0,1,29
01078000,2022.0,4,2
01078000,2022.0,6,5
01078000,2022.0,7,2
01078000,2022.0,8,1
01078000,2022.0,9,1
01078000,2022.0,10,1
01078000,2022.0,11,1
01078000,2022.0,12,1
01078000,2023.0,1,4
01078000,2023.0,2,3
01078000,2023.0,3,3
01078000,2023.0,4,1
01079000,2022.0,1,18
01079000,2022.0,3,2
01079000,2022.0,4,3
01079000,2022.0,5,2
01079000,2022.0,6,2
01079000,2022.0,8,6
01079000,2022.0,9,7
01079000,2022.0,10,4
01079000,2022.0,11,3
01079000,2022.0,12,6
01079000,2023.0,1,3
01079000,2023.0,2,5
01079000,2023.0,3,9
01080000,2022.0,1,9
01080000,2022.0,2,3
01080000,2022.0,3,5
01080000,2022.0,4,1
01080000,2022.0,5,9
01080000,2022.0,6,2
01080000,2022.0,7,1
01080000,2022.0,8,3
01080000,2022.0,9,6
01080000,2022.0,10,2
01080000,2022.0,11,3
01080000,2022.0,12,1
01080000,2023.0,1,2
01080000,2023.0,2,2
01080000,2023.0,3,4
01080000,2023.0,4,4
01081000,2022.0,1,1
01081000,2022.0,2,1
01081000,2022.0,3,1
01081000,2022.0,4,2
01081000,2022.0,6,2
01081000,2022.0,10,2
01081000,2022.0,11,2
01081000,2022.0,12,2
01081000,2023.0,1,1
01081000,2023.0,2,1
01081000,2023.0,3,4
01081000,2023.0,4,1
01082000,2022.0,1,2
01082000,2022.0,2,2
01082000,2022.0,3,3
01082000,2022.0,4,2
01082000,2022.0,6,1
01082000,2022.0,7,3
01082000,2022.0,8,2
01082000,2022.0,9,2
01082000,2022.0,10,2
01082000,2022.0,11,5
01082000,2022.0,12,4
01082000,2023.0,1,7
01082000,2023.0,2,2
01082000,2023.0,3,6
01082000,2023.0,4,2
01083000,2022.0,1,4
01083000,2022.0,2,1
01083000,2022.0,3,3
01083000,2022.0,4,3
01083000,2022.0,5,5
01083000,2022.0,6,3
01083000,2022.0,7,2
01083000,2022.0,8,3
01083000,2022.0,9,4
01083000,2022.0,10,3
01083000,2022.0,11,2
01083000,2022.0,12,1
01083000,2023.0,1,5
01083000,2023.0,2,2
01083000,2023.0,3,5
01083000,2023.0,4,2
01084000,2022.0,1,19
01084000,2022.0,2,7
01084000,2022.0,3,6
01084000,2022.0,4,5
01084000,2022.0,5,7
01084000,2022.0,6,6
01084000,2022.0,7,4
01084000,2022.0,8,9
01084000,2022.0,9,4
01084000,2022.0,10,7
01084000,2022.0,11,13
01084000,2022.0,12,8
01084000,2023.0,1,6
01084000,2023.0,2,6
01084000,2023.0,3,9
01084000,2023.0,4,5
01085000,2022.0,2,1
01085000,2022.0,3,2
01085000,2022.0,5,3
01085000,2022.0,9,1
01085000,2023.0,2,1
01085000,2023.0,3,1
01086000,2022.0,1,5
01086000,2022.0,2,4
01086000,2022.0,3,3
01086000,2022.0,4,1
01086000,2022.0,5,5
01086000,2022.0,8,3
01086000,2022.0,9,2
01086000,2022.0,10,6
01086000,2022.0,11,5
01086000,2022.0,12,5
01086000,2023.0,1,12
01086000,2023.0,2,4
01086000,2023.0,3,3
01087000,2022.0,1,11
01087000,2022.0,2,3
01087000,2022.0,3,4
01087000,2022.0,4,3
01087000,2022.0,5,1
01087000,2022.0,6,3
01087000,2022.0,7,1
01087000,2022.0,8,2
01087000,2022.0,9,3
01087000,2022.0,10,2
01087000,2022.0,11,5
01087000,2022.0,12,4
01087000,2023.0,1,1
01087000,2023.0,2,1
01087000,2023.0,3,4
01088000,2022.0,2,1
01088000,2022.0,3,5
01088000,2022.0,4,5
01088000,2022.0,5,1
01088000,2022.0,6,1
01088000,2022.0,7,3
01088000,2022.0,8,4
01088000,2022.0,9,2
01088000,2022.0,10,1
01088000,2022.0,11,3
01088000,2022.0,12,1
01088000,2023.0,3,1
01088000,2023.0,4,1
01089000,2022.0,1,13
01089000,2022.0,2,5
01089000,2022.0,3,6
01089000,2022.0,4,10
01089000,2022.0,5,5
01089000,2022.0,6,8
01089000,2022.0,7,8
01089000,2022.0,8,8
01089000,2022.0,9,8
01089000,2022.0,10,4
01089000,2022.0,11,9
01089000,2022.0,12,6
01089000,2023.0,1,5
01089000,2023.0,2,7
01089000,2023.0,3,6
01089000,2023.0,4,4
01090000,2022.0,1,4
01090000,2022.0,2,3
01090000,2022.0,3,3
01090000,2022.0,4,11
01090000,2022.0,5,2
01090000,2022.0,6,3
01090000,2022.0,7,8
01090000,2022.0,8,1
01090000,2022.0,9,3
01090000,2022.0,11,9
01090000,2022.0,12,4
01090000,2023.0,1,6
01090000,2023.0,3,1
01090000,2023.0,4,1
01091000,2022.0,1,81
01091000,2022.0,2,16
01091000,2022.0,3,3
01091000,2022.0,4,5
01091000,2022.0,5,9
01091000,2022.0,6,9
01091000,2022.0,7,1
01091000,2022.0,8,3
01091000,2022.0,9,3
01091000,2022.0,10,10
01091000,2022.0,11,2
01091000,2022.0,12,1
01091000,2023.0,1,5
01091000,2023.0,2,4
01091000,2023.0,3,6
01091000,2023.0,4,2
01092000,2022.0,1,22
01092000,2022.0,2,5
01092000,2022.0,3,5
01092000,2022.0,4,2
01092000,2022.0,5,4
01092000,2022.0,6,3
01092000,2022.0,7,4
01092000,2022.0,8,4
01092000,2022.0,9,5
01092000,2022.0,10,9
01092000,2022.0,11,9
01092000,2022.0,12,9
01092000,2023.0,1,5
01092000,2023.0,2,5
01092000,2023.0,3,10
01093000,2022.0,1,775
01093000,2022.0,2,39
01093000,2022.0,3,14
01093000,2022.0,4,25
01093000,2022.0,5,43
01093000,2022.0,6,43
01093000,2022.0,7,38
01093000,2022.0,8,35
01093000,2022.0,9,12
01093000,2022.0,10,10
01093000,2022.0,11,6
01093000,2022.0,12,40
01093000,2023.0,1,10
01093000,2023.0,2,11
01093000,2023.0,3,9
01093000,2023.0,4,4
01094000,2022.0,1,14
01094000,2022.0,2,1
01094000,2022.0,3,2
01094000,2022.0,4,1
01094000,2022.0,5,1
01094000,2022.0,6,2
01094000,2022.0,7,1
01094000,2022.0,8,4
01094000,2022.0,9,2
01094000,2022.0,10,2
01094000,2022.0,11,2
01094000,2022.0,12,3
01094000,2023.0,1,1
01094000,2023.0,3,1
01094000,2023.0,4,1
01095000,2022.0,1,4
01095000,2022.0,2,1
01095000,2022.0,3,4
01095000,2022.0,4,3
01095000,2022.0,5,2
01095000,2022.0,6,5
01095000,2022.0,8,1
01095000,2022.0,9,3
01095000,2022.0,10,2
01095000,2022.0,11,1
01095000,2022.0,12,2
01095000,2023.0,1,2
01095000,2023.0,3,1
01095000,2023.0,4,1
01096000,2022.0,1,38
01096000,2022.0,2,2
01096000,2022.0,3,3
01096000,2022.0,4,5
01096000,2022.0,5,11
01096000,2022.0,6,11
01096000,2022.0,7,9
01096000,2022.0,8,5
01096000,2022.0,9,7
01096000,2022.0,10,11
01096000,2022.0,11,4
01096000,2022.0,12,8
01096000,2023.0,1,5
01096000,2023.0,2,8
01096000,2023.0,3,5
01096000,2023.0,4,6
01097000,2022.0,1,5
01097000,2022.0,2,2
01097000,2022.0,3,4
01097000,2022.0,4,4
01097000,2022.0,5,2
01097000,2022.0,6,7
01097000,2022.0,7,3
01097000,2022.0,8,4
01097000,2022.0,9,3
01097000,2022.0,11,8
01097000,2022.0,12,8
01097000,2023.0,1,1
01097000,2023.0,2,5
01097000,2023.0,3,8
01097000,2023.0,4,3
01098000,2022.0,1,29
01098000,2022.0,2,4
01098000,2022.0,3,1
01098000,2022.0,5,5
01098000,2022.0,8,2
01098000,2022.0,10,1
01098000,2022.0,11,1
01098000,2022.0,12,5
01098000,2023.0,1,2
01098000,2023.0,2,1
01098000,2023.0,3,1
01098000,2023.0,4,2
01099000,2022.0,1,29
01099000,2022.0,2,5
01099000,2022.0,3,7
01099000,2022.0,4,5
01099000,2022.0,5,6
01099000,2022.0,6,6
01099000,2022.0,7,7
01099000,2022.0,8,1
01099000,2022.0,9,5
01099000,2022.0,10,7
01099000,2022.0,11,6
01099000,2022.0,12,9
01099000,2023.0,1,3
01099000,2023.0,2,5
01099000,2023.0,3,6
01099000,2023.0,4,1
01100000,2022.0,1,5
01100000,2022.0,2,9
01100000,2022.0,3,10
01100000,2022.0,4,9
01100000,2022.0,5,13
01100000,2022.0,6,7
01100000,2022.0,7,10
01100000,2022.0,8,18
01100000,2022.0,9,10
01100000,2022.0,10,14
01100000,2022.0,11,19
01100000,2022.0,12,10
01100000,2023.0,1,6
01100000,2023.0,2,6
01100000,2023.0,3,15
01100000,2023.0,4,4
01101000,2022.0,1,3
01101000,2022.0,2,2
01101000,2022.0,3,4
01101000,2022.0,4,2
01101000,2022.0,5,4
01101000,2022.0,6,5
01101000,2022.0,7,6
01101000,2022.0,8,2
01101000,2022.0,9,2
01101000,2022.0,10,7
01101000,2022.0,11,8
01101000,2023.0,1,2
01101000,2023.0,2,2
01101000,2023.0,3,4
01101000,2023.0,4,1
01102000,2022.0,1,6
01102000,2022.0,2,1
01102000,2022.0,3,2
01102000,2022.0,4,3
01102000,2022.0,5,11
01102000,2022.0,6,3
01102000,2022.0,7,1
01102000,2022.0,8,7
01102000,2022.0,9,2
01102000,2022.0,10,2
01102000,2022.0,11,6
01102000,2022.0,12,3
01102000,2023.0,1,3
01102000,2023.0,2,5
01102000,2023.0,3,13
01103000,2022.0,1,15
01103000,2022.0,2,3
01103000,2022.0,3,1
01103000,2022.0,4,4
01103000,2022.0,5,19
01103000,2022.0,6,7
01103000,2022.0,7,5
01103000,2022.0,8,4
01103000,2022.0,9,3
01103000,2022.0,10,2
01103000,2022.0,11,4
01103000,2022.0,12,3
01103000,2023.0,1,2
01103000,2023.0,2,2
01103000,2023.0,4,1
01104000,2022.0,1,517
01104000,2022.0,2,89
01104000,2022.0,3,139
01104000,2022.0,4,92
01104000,2022.0,5,170
01104000,2022.0,6,184
01104000,2022.0,7,175
01104000,2022.0,8,156
01104000,2022.0,9,128
01104000,2022.0,10,112
01104000,2022.0,11,117
01104000,2022.0,12,218
01104000,2023.0,1,93
01104000,2023.0,2,77
01104000,2023.0,3,99
01104000,2023.0,4,32
01105000,2023.0,1,1
01106000,2022.0,1,12
01106000,2022.0,2,10
01106000,2022.0,3,9
01106000,2022.0,4,8
01106000,2022.0,5,8
01106000,2022.0,6,12
01106000,2022.0,7,5
01106000,2022.0,8,20
01106000,2022.0,9,23
01106000,2022.0,10,21
01106000,2022.0,11,19
01106000,2022.0,12,22
01106000,2023.0,1,13
01106000,2023.0,2,44
01106000,2023.0,3,17
01106000,2023.0,4,3
01107000,2022.0,1,196
01107000,2022.0,2,46
01107000,2022.0,3,54
01107000,2022.0,4,39
01107000,2022.0,5,51
01107000,2022.0,6,50
01107000,2022.0,7,48
01107000,2022.0,8,56
01107000,2022.0,9,72
01107000,2022.0,10,64
01107000,2022.0,11,49
01107000,2022.0,12,48
01107000,2023.0,1,46
01107000,2023.0,2,37
01107000,2023.0,3,47
01107000,2023.0,4,19
01110000,2022.0,1,17
01110000,2022.0,2,4
01110000,2022.0,3,5
01110000,2022.0,4,1
01110000,2022.0,5,1
01110000,2022.0,6,1
01110000,2022.0,7,2
01110000,2022.0,8,5
01110000,2022.0,9,1
01110000,2022.0,10,1
01110000,2022.0,11,1
01110000,2022.0,12,3
01110000,2023.0,1,1
01110000,2023.0,2,1
01110000,2023.0,3,2
01110000,2023.0,4,2
01111000,2022.0,1,11
01111000,2022.0,2,3
01111000,2022.0,3,6
01111000,2022.0,4,2
01111000,2022.0,5,9
01111000,2022.0,6,12
01111000,2022.0,7,5
01111000,2022.0,8,14
01111000,2022.0,9,11
01111000,2022.0,10,12
01111000,2022.0,11,6
01111000,2022.0,12,3
01111000,2023.0,1,7
01111000,2023.0,2,8
01111000,2023.0,3,24
01111000,2023.0,4,5
01112000,2022.0,1,4
01112000,2022.0,3,8
01112000,2022.0,4,4
01112000,2022.0,5,5
01112000,2022.0,6,3
01112000,2022.0,7,3
01112000,2022.0,8,6
01112000,2022.0,9,5
01112000,2022.0,10,6
01112000,2022.0,11,9
01112000,2022.0,12,2
01112000,2023.0,1,5
01112000,2023.0,2,3
01112000,2023.0,3,5
01112000,2023.0,4,1
01113000,2022.0,1,15
01113000,2022.0,2,1
01113000,2022.0,3,2
01113000,2022.0,4,1
01113000,2022.0,5,2
01113000,2022.0,6,2
01113000,2022.0,7,2
01113000,2022.0,8,3
01113000,2022.0,9,4
01113000,2022.0,10,1
01113000,2022.0,11,6
01113000,2022.0,12,2
01113000,2023.0,2,1
01113000,2023.0,3,3
01113000,2023.0,4,1
01114000,2022.0,1,1
01114000,2022.0,3,3
01114000,2022.0,4,4
01114000,2022.0,5,3
01114000,2022.0,6,1
01114000,2022.0,7,4
01114000,2022.0,8,2
01114000,2022.0,9,4
01114000,2022.0,10,2
01114000,2022.0,11,3
01114000,2022.0,12,2
01114000,2023.0,1,2
01114000,2023.0,3,4
01115000,2022.0,1,1
01115000,2022.0,2,1
01115000,2022.0,3,3
01115000,2022.0,4,1
01115000,2022.0,6,3
01115000,2022.0,7,1
01115000,2022.0,8,3
01115000,2022.0,9,1
01115000,2022.0,10,1
01115000,2022.0,11,2
01115000,2023.0,2,1
01115000,2023.0,3,2
01116000,2022.0,2,1
01116000,2022.0,3,1
01116000,2022.0,4,1
01116000,2022.0,5,1
01116000,2022.0,6,3
01116000,2022.0,8,5
01116000,2022.0,9,1
01116000,2022.0,12,1
01116000,2023.0,1,1
01116000,2023.0,3,1
01116000,2023.0,4,3
01117000,2022.0,2,1
01117000,2022.0,3,1
01117000,2022.0,6,3
01117000,2022.0,7,2
01117000,2022.0,9,1
01117000,2022.0,10,3
01117000,2022.0,11,2
01117000,2022.0,12,1
01117000,2023.0,1,2
01117000,2023.0,2,4
01117000,2023.0,3,1
01118000,2022.0,1,12
01118000,2022.0,3,2
01118000,2022.0,4,3
01118000,2022.0,5,1
01118000,2022.0,6,2
01118000,2022.0,7,3
01118000,2022.0,8,2
01118000,2022.0,9,2
01118000,2022.0,10,3
01118000,2022.0,11,1
01118000,2023.0,1,7
01118000,2023.0,2,2
01118000,2023.0,3,3
01119000,2022.0,1,2
01119000,2022.0,3,3
01119000,2022.0,4,2
01119000,2022.0,5,2
01119000,2022.0,6,1
01119000,2022.0,7,2
01119000,2022.0,8,2
01119000,2022.0,9,8
01119000,2022.0,10,1
01119000,2022.0,11,2
01119000,2022.0,12,3
01119000,2023.0,1,5
01119000,2023.0,2,1
01119000,2023.0,3,2
01119000,2023.0,4,1
01120000,2022.0,1,206
01120000,2022.0,2,26
01120000,2022.0,3,10
01120000,2022.0,4,12
01120000,2022.0,5,48
01120000,2022.0,6,33
01120000,2022.0,7,41
01120000,2022.0,8,40
01120000,2022.0,9,25
01120000,2022.0,10,16
01120000,2022.0,11,29
01120000,2022.0,12,55
01120000,2023.0,1,29
01120000,2023.0,2,19
01120000,2023.0,3,25
01120000,2023.0,4,8
01121000,2022.0,1,1
01121000,2022.0,2,1
01121000,2022.0,3,9
01121000,2022.0,4,3
01121000,2022.0,6,1
01121000,2022.0,7,8
01121000,2022.0,8,3
01121000,2022.0,9,3
01121000,2022.0,10,1
01121000,2022.0,11,5
01121000,2022.0,12,1
01121000,2023.0,1,1
01121000,2023.0,2,4
01121000,2023.0,3,2
01121000,2023.0,4,5
01122000,2022.0,1,11
01122000,2022.0,2,2
01122000,2022.0,3,5
01122000,2022.0,4,4
01122000,2022.0,5,2
01122000,2022.0,6,2
01122000,2022.0,7,1
01122000,2022.0,8,5
01122000,2022.0,9,4
01122000,2022.0,10,2
01122000,2022.0,11,2
01122000,2022.0,12,1
01122000,2023.0,1,2
01122000,2023.0,3,4
01122000,2023.0,4,1
01123000,2022.0,1,4
01123000,2022.0,2,3
01123000,2022.0,3,5
01123000,2022.0,4,3
01123000,2022.0,5,2
01123000,2022.0,6,7
01123000,2022.0,7,3
01123000,2022.0,8,1
01123000,2022.0,9,6
01123000,2022.0,10,7
01123000,2022.0,11,5
01123000,2022.0,12,3
01123000,2023.0,1,4
01123000,2023.0,2,3
01123000,2023.0,3,3
01124000,2022.0,1,1
01124000,2022.0,3,2
01124000,2022.0,4,1
01124000,2022.0,5,1
01124000,2022.0,7,2
01124000,2022.0,8,1
01124000,2022.0,11,1
01124000,2022.0,12,1
01124000,2023.0,2,1
01125000,2022.0,1,2
01125000,2022.0,4,2
01125000,2022.0,5,1
01125000,2022.0,7,2
01125000,2022.0,8,1
01125000,2022.0,9,4
01125000,2022.0,10,1
01125000,2022.0,11,1
01125000,2022.0,12,2
01125000,2023.0,2,1
01125000,2023.0,3,1
01126000,2022.0,1,2
01126000,2022.0,2,3
01126000,2022.0,3,2
01126000,2022.0,4,3
01126000,2022.0,5,2
01126000,2022.0,6,4
01126000,2022.0,7,4
01126000,2022.0,8,2
01126000,2022.0,9,1
01126000,2022.0,10,2
01126000,2022.0,11,1
01126000,2022.0,12,1
01126000,2023.0,3,2
01126000,2023.0,4,1
01127000,2022.0,1,1
01127000,2022.0,2,1
01127000,2022.0,3,2
01127000,2022.0,4,4
01127000,2022.0,5,2
01127000,2022.0,6,3
01127000,2022.0,7,2
01127000,2022.0,8,1
01127000,2022.0,9,2
01127000,2022.0,10,1
01127000,2022.0,11,1
01127000,2022.0,12,2
01127000,2023.0,2,4
01127000,2023.0,3,4
01128000,2022.0,2,3
01128000,2022.0,3,2
01128000,2022.0,4,3
01128000,2022.0,5,3
01128000,2022.0,6,2
01128000,2022.0,7,2
01128000,2022.0,10,4
01128000,2022.0,12,2
01128000,2023.0,1,1
01128000,2023.0,3,5
01128000,2023.0,4,1
01129000,2022.0,1,2
01129000,2022.0,3,2
01129000,2022.0,6,1
01129000,2022.0,8,1
01129000,2022.0,9,2
01129000,2022.0,11,1
01129000,2022.0,12,1
01129000,2023.0,2,2
01130000,2022.0,1,6
01130000,2022.0,2,5
01130000,2022.0,3,9
01130000,2022.0,4,8
01130000,2022.0,5,2
01130000,2022.0,6,3
01130000,2022.0,7,6
01130000,2022.0,8,20
01130000,2022.0,9,19
01130000,2022.0,10,13
01130000,2022.0,11,10
01130000,2022.0,12,13
01130000,2023.0,1,4
01130000,2023.0,2,9
01130000,2023.0,3,15
01130000,2023.0,4,7
01133000,2022.0,1,3
01133000,2022.0,3,2
01133000,2022.0,4,3
01133000,2022.0,5,2
01133000,2022.0,6,10
01133000,2022.0,7,1
01133000,2022.0,8,3
01133000,2022.0,9,3
01133000,2022.0,10,3
01133000,2022.0,11,2
01133000,2022.0,12,1
01133000,2023.0,1,1
01133000,2023.0,2,1
01133000,2023.0,3,1
01134000,2022.0,1,10
01134000,2022.0,2,5
01134000,2022.0,3,2
01134000,2022.0,4,4
01134000,2022.0,5,3
01134000,2022.0,7,2
01134000,2022.0,8,4
01134000,2022.0,9,1
01134000,2022.0,10,3
01134000,2022.0,11,1
01134000,2022.0,12,4
01134000,2023.0,1,2
01134000,2023.0,2,2
01134000,2023.0,3,1
01135000,2022.0,1,7
01135000,2022.0,2,2
01135000,2022.0,3,3
01135000,2022.0,4,4
01135000,2022.0,5,3
01135000,2022.0,8,4
01135000,2022.0,9,4
01135000,2022.0,10,2
01135000,2022.0,11,1
01135000,2022.0,12,2
01135000,2023.0,3,2
01135000,2023.0,4,1
01136000,2022.0,1,1
01136000,2022.0,4,2
01136000,2022.0,6,5
01136000,2022.0,7,3
01136000,2022.0,8,10
01136000,2022.0,9,6
01136000,2022.0,11,1
01136000,2023.0,1,2
01136000,2023.0,2,4
01136000,2023.0,3,7
01136000,2023.0,4,3
01137000,2022.0,1,21
01137000,2022.0,2,4
01137000,2022.0,3,2
01137000,2022.0,4,3
01137000,2022.0,5,4
01137000,2022.0,6,2
01137000,2022.0,7,5
01137000,2022.0,8,4
01137000,2022.0,9,2
01137000,2022.0,10,4
01137000,2022.0,11,1
01137000,2022.0,12,1
01137000,2023.0,1,1
01137000,2023.0,2,1
01137000,2023.0,3,1
01137000,2023.0,4,1
01138000,2022.0,2,2
01138000,2022.0,3,1
01138000,2022.0,4,5
01138000,2022.0,5,3
01138000,2022.0,6,4
01138000,2022.0,8,9
01138000,2022.0,9,3
01138000,2022.0,10,2
01138000,2022.0,11,5
01138000,2022.0,12,3
01138000,2023.0,1,2
01138000,2023.0,2,4
01138000,2023.0,3,6
01139000,2022.0,2,1
01139000,2022.0,3,3
01139000,2022.0,6,1
01139000,2022.0,8,3
01139000,2022.0,11,1
01139000,2023.0,2,1
01139000,2023.0,3,2
01140000,2022.0,2,4
01140000,2022.0,3,3
01140000,2022.0,4,5
01140000,2022.0,5,2
01140000,2022.0,6,2
01140000,2022.0,7,3
01140000,2022.0,8,1
01140000,2022.0,9,1
01140000,2022.0,10,3
01140000,2022.0,11,1
01140000,2023.0,1,3
01140000,2023.0,2,1
01140000,2023.0,3,3
01140000,2023.0,4,1
01141000,2022.0,1,2
01141000,2022.0,2,2
01141000,2022.0,4,3
01141000,2022.0,5,1
01141000,2022.0,8,3
01141000,2022.0,9,9
01141000,2022.0,11,1
01141000,2023.0,1,2
01141000,2023.0,3,1
01143000,2022.0,1,3
01143000,2022.0,2,3
01143000,2022.0,3,5
01143000,2022.0,4,4
01143000,2022.0,5,8
01143000,2022.0,6,3
01143000,2022.0,7,2
01143000,2022.0,8,3
01143000,2022.0,9,1
01143000,2022.0,11,2
01143000,2022.0,12,2
01143000,2023.0,1,2
01143000,2023.0,2,3
01143000,2023.0,3,1
01147000,2022.0,1,1
01147000,2022.0,2,2
01147000,2022.0,3,4
01147000,2022.0,4,4
01147000,2022.0,5,6
01147000,2022.0,6,3
01147000,2022.0,7,6
01147000,2022.0,8,5
01147000,2022.0,9,5
01147000,2022.0,10,8
01147000,2022.0,11,13
01147000,2022.0,12,5
01147000,2023.0,1,3
01147000,2023.0,2,3
01147000,2023.0,3,4
01148000,2022.0,1,2
01148000,2022.0,3,2
01148000,2022.0,4,1
01148000,2022.0,5,3
01148000,2022.0,6,4
01148000,2022.0,7,2
01148000,2022.0,8,7
01148000,2022.0,9,11
01148000,2022.0,10,3
01148000,2022.0,11,6
01148000,2022.0,12,4
01148000,2023.0,1,1
01148000,2023.0,2,3
01148000,2023.0,3,5
01148000,2023.0,4,2
01150000,2022.0,1,2
01150000,2022.0,4,1
01150000,2022.0,6,1
01150000,2022.0,8,1
01150000,2022.0,10,1
01150000,2022.0,11,1
01150000,2022.0,12,1
01151000,2022.0,1,6
01151000,2022.0,2,2
01151000,2022.0,3,4
01151000,2022.0,4,1
01151000,2022.0,5,6
01151000,2022.0,6,1
01151000,2022.0,8,2
01151000,2022.0,9,5
01151000,2022.0,10,9
01151000,2022.0,11,5
01151000,2022.0,12,8
01151000,2023.0,1,4
01151000,2023.0,2,5
01151000,2023.0,3,6
01151000,2023.0,4,3
01152000,2022.0,1,24
01152000,2022.0,2,3
01152000,2022.0,3,1
01152000,2022.0,4,7
01152000,2022.0,5,4
01152000,2022.0,6,1
01152000,2022.0,7,12
01152000,2022.0,8,7
01152000,2022.0,9,8
01152000,2022.0,10,3
01152000,2022.0,11,3
01152000,2022.0,12,5
01152000,2023.0,1,4
01152000,2023.0,2,3
01152000,2023.0,3,2
01152000,2023.0,4,3
01153000,2022.0,1,8
01153000,2022.0,2,3
01153000,2022.0,3,5
01153000,2022.0,4,1
01153000,2022.0,5,3
01153000,2022.0,6,3
01153000,2022.0,7,1
01153000,2022.0,8,1
01153000,2022.0,10,1
01153000,2022.0,11,2
01153000,2022.0,12,2
01153000,2023.0,1,1
01153000,2023.0,2,2
01153000,2023.0,3,3
01154000,2022.0,1,57
01154000,2022.0,2,9
01154000,2022.0,3,11
01154000,2022.0,4,15
01154000,2022.0,5,10
01154000,2022.0,6,8
01154000,2022.0,7,15
01154000,2022.0,8,25
01154000,2022.0,9,9
01154000,2022.0,10,13
01154000,2022.0,11,13
01154000,2022.0,12,20
01154000,2023.0,1,10
01154000,2023.0,2,13
01154000,2023.0,3,18
01154000,2023.0,4,5
01155000,2022.0,1,444
01155000,2022.0,2,36
01155000,2022.0,3,21
01155000,2022.0,4,16
01155000,2022.0,5,71
01155000,2022.0,6,51
01155000,2022.0,7,65
01155000,2022.0,8,36
01155000,2022.0,9,19
01155000,2022.0,10,15
01155000,2022.0,11,24
01155000,2022.0,12,114
01155000,2023.0,1,20
01155000,2023.0,2,10
01155000,2023.0,3,16
01155000,2023.0,4,3
01156000,2022.0,1,1
01156000,2022.0,3,4
01156000,2022.0,4,4
01156000,2022.0,5,2
01156000,2022.0,6,1
01156000,2022.0,7,1
01156000,2022.0,8,1
01156000,2022.0,9,1
01156000,2022.0,10,2
01156000,2022.0,11,1
01156000,2022.0,12,1
01156000,2023.0,1,1
01156000,2023.0,2,3
01156000,2023.0,3,4
01157000,2022.0,1,9
01157000,2022.0,4,2
01157000,2022.0,5,1
01157000,2022.0,6,1
01157000,2022.0,9,1
01157000,2022.0,11,1
01157000,2023.0,3,1
01158000,2022.0,1,2
01158000,2022.0,3,3
01158000,2022.0,6,4
01158000,2022.0,8,3
01158000,2022.0,12,1
01158000,2023.0,1,1
01158000,2023.0,3,1
01158000,2023.0,4,1
01159000,2022.0,1,1
01159000,2022.0,2,1
01159000,2022.0,3,1
01159000,2022.0,4,3
